X,Y,Top,Bottom
1,45,24,13
1,46,23,13
1,47,23,13
1,48,23,13
1,49,23,13
1,50,23,14
1,51,23,14
1,52,22,15
1,53,22,15
1,54,22,15
1,55,22,15
1,56,22,15
1,57,22,15
1,58,22,15
1,59,23,15
1,60,23,15
1,61,23,15
1,62,23,14
1,63,23,13
1,64,24,13
1,65,24,13
1,66,24,14
1,67,24,14
1,68,24,14
1,69,24,14
1,70,24,14
1,71,24,14
1,72,24,14
1,73,24,14
1,74,24,14
1,75,24,14
1,76,24,14
1,77,25,14
1,78,24,13
1,79,24,13
1,80,24,13
1,81,24,12
1,82,24,12
1,83,24,11
1,84,24,10
1,85,24,10
1,86,23,9
1,87,23,9
1,88,23,9
1,89,23,9
1,90,23,9
1,91,24,9
1,92,24,9
1,93,24,9
1,94,24,8
1,95,24,8
1,96,24,8
1,97,23,8
1,98,23,8
1,99,22,7
1,100,21,7
1,101,20,7
1,102,20,6
1,103,19,6
1,104,19,6
1,105,19,5
1,106,18,5
1,107,18,5
1,108,17,4
1,109,17,4
1,110,17,4
1,111,18,4
1,112,18,4
1,113,18,3
1,114,19,3
1,115,19,3
1,116,19,3
1,117,20,3
1,118,21,3
1,119,21,3
1,120,21,3
1,121,22,4
1,122,22,4
1,123,23,4
1,124,23,4
1,125,23,5
1,126,24,5
1,127,24,6
2,0,24,6
2,1,24,6
2,2,23,6
2,3,23,6
2,4,23,6
2,5,22,6
2,6,22,7
2,7,22,7
2,8,22,8
2,9,22,8
2,10,22,9
2,11,22,9
2,12,21,9
2,13,21,9
2,14,21,8
2,15,21,8
2,16,20,8
2,17,20,8
2,18,20,8
2,19,20,8
2,20,20,8
2,21,20,8
2,22,20,9
2,23,21,9
2,24,21,9
2,25,21,9
2,26,21,9
2,27,21,10
2,28,22,10
2,29,22,11
2,30,22,11
2,31,22,11
2,32,22,11
2,33,22,10
2,34,23,11
2,35,23,11
2,36,23,12
2,37,23,12
2,38,23,12
2,39,23,12
2,40,23,13
2,41,24,13
2,42,24,13
2,43,24,14
2,44,24,14
2,45,23,14
2,46,23,13
2,47,23,13
2,48,23,14
2,49,23,14
2,50,23,14
2,51,23,15
2,52,23,15
2,53,23,15
2,54,23,15
2,55,23,15
2,56,23,15
2,57,23,15
2,58,23,15
2,59,23,15
2,60,23,15
2,61,23,14
2,62,23,14
2,63,24,14
2,64,24,13
2,65,24,13
2,66,25,13
2,67,24,14
2,68,24,14
2,69,24,14
2,70,24,14
2,71,24,14
2,72,24,14
2,73,24,14
2,74,25,14
2,75,25,14
2,76,25,14
2,77,25,14
2,78,25,14
2,79,25,13
2,80,24,13
2,81,24,12
2,82,24,11
2,83,24,11
2,84,24,10
2,85,24,9
2,86,23,9
2,87,23,9
2,88,23,9
2,89,23,9
2,90,23,9
2,91,24,9
2,92,24,9
2,93,24,9
2,94,24,8
2,95,24,8
2,96,23,8
2,97,23,7
2,98,23,7
2,99,22,7
2,100,21,7
2,101,20,7
2,102,20,6
2,103,19,6
2,104,19,6
2,105,18,5
2,106,18,5
2,107,18,5
2,108,17,4
2,109,17,4
2,110,17,3
2,111,17,3
2,112,18,3
2,113,18,3
2,114,19,3
2,115,19,3
2,116,20,3
2,117,20,3
2,118,21,3
2,119,21,3
2,120,22,3
2,121,22,3
2,122,22,4
2,123,23,4
2,124,23,4
2,125,23,5
2,126,23,5
2,127,23,6
3,0,24,6
3,1,24,6
3,2,23,6
3,3,23,6
3,4,22,7
3,5,22,7
3,6,22,7
3,7,22,7
3,8,22,8
3,9,22,8
3,10,21,9
3,11,21,9
3,12,21,9
3,13,21,8
3,14,21,8
3,15,20,8
3,16,20,8
3,17,20,8
3,18,20,8
3,19,20,8
3,20,20,8
3,21,20,8
3,22,20,9
3,23,20,9
3,24,21,9
3,25,21,9
3,26,21,9
3,27,21,10
3,28,22,10
3,29,22,11
3,30,22,11
3,31,22,11
3,32,22,11
3,33,22,11
3,34,22,11
3,35,23,11
3,36,23,12
3,37,23,12
3,38,23,12
3,39,23,13
3,40,23,13
3,41,23,13
3,42,23,13
3,43,24,14
3,44,23,14
3,45,23,14
3,46,23,14
3,47,23,14
3,48,23,14
3,49,23,14
3,50,24,14
3,51,24,15
3,52,24,15
3,53,24,15
3,54,24,15
3,55,24,15
3,56,24,15
3,57,24,15
3,58,24,15
3,59,24,15
3,60,24,15
3,61,24,14
3,62,24,14
3,63,24,14
3,64,24,14
3,65,24,14
3,66,25,13
3,67,25,14
3,68,25,14
3,69,25,14
3,70,25,14
3,71,24,14
3,72,24,14
3,73,24,14
3,74,25,14
3,75,25,14
3,76,25,14
3,77,25,14
3,78,25,14
3,79,24,13
3,80,24,13
3,81,24,12
3,82,24,11
3,83,24,11
3,84,24,10
3,85,24,9
3,86,23,9
3,87,23,9
3,88,23,9
3,89,23,9
3,90,23,9
3,91,24,9
3,92,24,9
3,93,23,9
3,94,23,8
3,95,24,8
3,96,23,8
3,97,23,7
3,98,23,7
3,99,22,7
3,100,21,7
3,101,20,7
3,102,20,6
3,103,19,6
3,104,19,6
3,105,18,5
3,106,18,5
3,107,18,5
3,108,17,4
3,109,17,4
3,110,17,3
3,111,17,3
3,112,18,3
3,113,18,3
3,114,19,3
3,115,19,2
3,116,20,3
3,117,20,3
3,118,21,3
3,119,21,3
3,120,22,3
3,121,22,3
3,122,22,4
3,123,23,4
3,124,23,4
3,125,23,4
3,126,23,5
3,127,23,6
4,0,23,6
4,1,23,6
4,2,23,6
4,3,23,6
4,4,22,7
4,5,22,7
4,6,22,7
4,7,22,8
4,8,22,8
4,9,21,8
4,10,21,8
4,11,21,8
4,12,21,8
4,13,20,8
4,14,20,8
4,15,20,8
4,16,19,8
4,17,19,8
4,18,19,8
4,19,20,8
4,20,20,8
4,21,20,9
4,22,20,9
4,23,20,9
4,24,21,9
4,25,21,9
4,26,21,9
4,27,21,10
4,28,22,10
4,29,22,11
4,30,22,11
4,31,22,11
4,32,22,11
4,33,22,11
4,34,22,11
4,35,23,11
4,36,23,12
4,37,23,12
4,38,23,12
4,39,23,13
4,40,23,13
4,41,23,13
4,42,23,13
4,43,23,14
4,44,23,14
4,45,23,14
4,46,23,14
4,47,23,14
4,48,23,14
4,49,24,14
4,50,24,14
4,51,24,15
4,52,24,15
4,53,25,15
4,54,24,15
4,55,24,15
4,56,25,15
4,57,25,15
4,58,25,15
4,59,25,15
4,60,25,15
4,61,25,14
4,62,25,14
4,63,25,14
4,64,25,14
4,65,25,14
4,66,25,14
4,67,25,14
4,68,25,14
4,69,25,14
4,70,25,14
4,71,25,15
4,72,24,15
4,73,24,15
4,74,25,15
4,75,25,15
4,76,25,15
4,77,25,14
4,78,24,14
4,79,24,14
4,80,24,13
4,81,24,12
4,82,24,11
4,83,24,11
4,84,23,10
4,85,23,9
4,86,23,9
4,87,23,9
4,88,23,9
4,89,23,9
4,90,23,9
4,91,24,9
4,92,24,9
4,93,23,9
4,94,23,8
4,95,23,8
4,96,23,8
4,97,23,7
4,98,23,7
4,99,22,7
4,100,21,7
4,101,21,6
4,102,20,6
4,103,19,6
4,104,19,6
4,105,18,6
4,106,18,5
4,107,18,5
4,108,18,4
4,109,18,4
4,110,18,3
4,111,18,2
4,112,18,2
4,113,18,3
4,114,19,2
4,115,19,2
4,116,19,2
4,117,20,2
4,118,20,2
4,119,21,2
4,120,22,3
4,121,22,3
4,122,22,3
4,123,22,4
4,124,23,4
4,125,23,4
4,126,23,5
4,127,24,5
5,0,23,6
5,1,23,6
5,2,23,7
5,3,23,6
5,4,23,7
5,5,22,7
5,6,22,7
5,7,22,8
5,8,22,8
5,9,21,8
5,10,20,8
5,11,20,8
5,12,20,8
5,13,20,8
5,14,19,8
5,15,19,8
5,16,19,8
5,17,19,8
5,18,19,8
5,19,19,8
5,20,19,9
5,21,19,9
5,22,20,9
5,23,20,9
5,24,21,9
5,25,21,9
5,26,21,9
5,27,21,10
5,28,22,10
5,29,22,11
5,30,22,11
5,31,22,11
5,32,22,11
5,33,22,11
5,34,22,11
5,35,23,11
5,36,24,12
5,37,24,12
5,38,23,12
5,39,23,13
5,40,23,13
5,41,23,13
5,42,23,13
5,43,23,14
5,44,23,14
5,45,23,14
5,46,23,14
5,47,23,14
5,48,23,14
5,49,24,14
5,50,24,14
5,51,24,15
5,52,25,15
5,53,25,15
5,54,25,15
5,55,25,15
5,56,25,15
5,57,25,15
5,58,25,15
5,59,25,15
5,60,25,15
5,61,25,15
5,62,25,14
5,63,25,14
5,64,25,14
5,65,25,14
5,66,25,14
5,67,24,14
5,68,24,14
5,69,24,14
5,70,25,15
5,71,25,15
5,72,24,15
5,73,24,15
5,74,24,15
5,75,25,15
5,76,25,15
5,77,25,15
5,78,24,14
5,79,24,14
5,80,23,13
5,81,24,12
5,82,24,11
5,83,24,10
5,84,24,10
5,85,23,10
5,86,23,9
5,87,23,9
5,88,23,9
5,89,23,9
5,90,23,9
5,91,24,9
5,92,23,9
5,93,23,9
5,94,24,9
5,95,23,8
5,96,23,8
5,97,23,8
5,98,23,7
5,99,22,7
5,100,21,6
5,101,20,6
5,102,20,6
5,103,19,6
5,104,19,6
5,105,18,6
5,106,18,5
5,107,18,5
5,108,18,4
5,109,18,4
5,110,18,3
5,111,18,3
5,112,19,2
5,113,19,2
5,114,19,2
5,115,19,2
5,116,19,2
5,117,20,2
5,118,20,2
5,119,21,2
5,120,21,2
5,121,22,2
5,122,22,3
5,123,22,3
5,124,23,4
5,125,23,4
5,126,23,4
5,127,24,5
6,0,23,6
6,1,23,6
6,2,22,6
6,3,22,6
6,4,23,7
6,5,23,7
6,6,22,7
6,7,22,7
6,8,21,8
6,9,21,8
6,10,20,8
6,11,20,8
6,12,20,8
6,13,19,8
6,14,19,8
6,15,18,8
6,16,18,8
6,17,18,8
6,18,18,8
6,19,18,8
6,20,18,9
6,21,19,9
6,22,20,9
6,23,20,9
6,24,21,9
6,25,21,9
6,26,21,10
6,27,22,10
6,28,22,10
6,29,22,11
6,30,22,11
6,31,22,11
6,32,22,11
6,33,23,11
6,34,23,11
6,35,23,11
6,36,24,12
6,37,24,12
6,38,24,12
6,39,23,12
6,40,23,12
6,41,23,13
6,42,23,13
6,43,23,13
6,44,23,14
6,45,23,14
6,46,23,14
6,47,23,14
6,48,24,14
6,49,24,14
6,50,24,14
6,51,24,15
6,52,25,15
6,53,25,15
6,54,26,15
6,55,26,15
6,56,26,15
6,57,26,15
6,58,26,15
6,59,26,15
6,60,26,15
6,61,26,14
6,62,26,14
6,63,25,14
6,64,25,14
6,65,25,14
6,66,25,14
6,67,24,14
6,68,24,14
6,69,24,15
6,70,24,15
6,71,25,15
6,72,24,15
6,73,24,15
6,74,24,15
6,75,24,15
6,76,24,15
6,77,24,14
6,78,24,14
6,79,24,14
6,80,24,13
6,81,24,12
6,82,23,11
6,83,23,11
6,84,23,10
6,85,23,10
6,86,23,9
6,87,23,9
6,88,22,9
6,89,22,9
6,90,23,9
6,91,23,8
6,92,23,8
6,93,23,9
6,94,24,9
6,95,23,8
6,96,23,8
6,97,24,8
6,98,23,7
6,99,22,7
6,100,21,6
6,101,20,6
6,102,20,6
6,103,19,6
6,104,19,6
6,105,19,6
6,106,18,6
6,107,18,6
6,108,18,5
6,109,18,4
6,110,19,4
6,111,19,3
6,112,19,2
6,113,19,2
6,114,19,3
6,115,19,2
6,116,19,2
6,117,20,2
6,118,20,2
6,119,21,2
6,120,21,2
6,121,21,2
6,122,22,3
6,123,22,3
6,124,23,4
6,125,23,4
6,126,23,4
6,127,23,5
7,0,23,6
7,1,23,6
7,2,22,7
7,3,22,7
7,4,23,7
7,5,23,7
7,6,22,7
7,7,22,7
7,8,21,7
7,9,20,7
7,10,20,8
7,11,20,8
7,12,19,8
7,13,19,8
7,14,18,8
7,15,18,8
7,16,17,7
7,17,18,8
7,18,18,8
7,19,18,8
7,20,18,9
7,21,19,9
7,22,19,9
7,23,20,9
7,24,21,10
7,25,21,10
7,26,21,10
7,27,21,10
7,28,22,11
7,29,22,11
7,30,22,11
7,31,22,11
7,32,22,11
7,33,22,11
7,34,23,11
7,35,23,12
7,36,23,12
7,37,24,12
7,38,24,12
7,39,24,12
7,40,23,12
7,41,23,13
7,42,23,13
7,43,23,13
7,44,23,13
7,45,23,13
7,46,24,14
7,47,24,14
7,48,24,14
7,49,24,14
7,50,24,14
7,51,24,14
7,52,25,15
7,53,26,15
7,54,26,15
7,55,26,15
7,56,26,14
7,57,26,14
7,58,26,15
7,59,26,15
7,60,27,15
7,61,26,15
7,62,26,14
7,63,26,14
7,64,26,14
7,65,25,14
7,66,25,14
7,67,24,14
7,68,24,15
7,69,24,15
7,70,25,15
7,71,25,15
7,72,24,15
7,73,24,15
7,74,24,15
7,75,24,14
7,76,24,14
7,77,24,14
7,78,24,14
7,79,24,13
7,80,24,12
7,81,24,12
7,82,23,11
7,83,23,11
7,84,23,10
7,85,23,10
7,86,23,9
7,87,23,9
7,88,22,8
7,89,22,8
7,90,22,8
7,91,23,8
7,92,23,8
7,93,23,8
7,94,23,8
7,95,24,8
7,96,24,8
7,97,23,8
7,98,23,7
7,99,22,7
7,100,21,7
7,101,20,7
7,102,20,6
7,103,19,7
7,104,19,7
7,105,19,7
7,106,19,6
7,107,19,6
7,108,19,6
7,109,19,5
7,110,19,5
7,111,20,4
7,112,20,3
7,113,20,3
7,114,19,3
7,115,19,3
7,116,19,2
7,117,20,2
7,118,20,2
7,119,20,2
7,120,21,2
7,121,21,2
7,122,22,3
7,123,22,3
7,124,22,4
7,125,23,4
7,126,23,5
7,127,23,5
8,0,23,6
8,1,22,6
8,2,22,7
8,3,23,7
8,4,22,7
8,5,22,7
8,6,22,6
8,7,21,6
8,8,21,6
8,9,20,7
8,10,19,7
8,11,19,7
8,12,18,8
8,13,18,8
8,14,17,8
8,15,17,7
8,16,17,7
8,17,17,8
8,18,17,8
8,19,17,9
8,20,18,9
8,21,18,10
8,22,19,10
8,23,20,10
8,24,20,10
8,25,21,10
8,26,21,10
8,27,21,10
8,28,22,11
8,29,22,11
8,30,22,11
8,31,22,11
8,32,22,11
8,33,22,11
8,34,23,11
8,35,23,12
8,36,23,12
8,37,23,12
8,38,23,12
8,39,23,12
8,40,23,12
8,41,24,12
8,42,23,13
8,43,23,13
8,44,23,13
8,45,23,13
8,46,24,14
8,47,24,14
8,48,24,14
8,49,24,14
8,50,24,14
8,51,25,14
8,52,25,14
8,53,26,14
8,54,26,15
8,55,26,14
8,56,27,14
8,57,27,14
8,58,27,14
8,59,27,15
8,60,27,15
8,61,27,15
8,62,26,15
8,63,26,15
8,64,26,15
8,65,25,14
8,66,25,15
8,67,25,15
8,68,24,15
8,69,24,15
8,70,25,15
8,71,25,15
8,72,25,15
8,73,25,15
8,74,24,14
8,75,24,14
8,76,24,14
8,77,24,13
8,78,24,13
8,79,25,13
8,80,24,12
8,81,24,12
8,82,24,11
8,83,23,10
8,84,23,10
8,85,23,9
8,86,23,9
8,87,23,8
8,88,22,8
8,89,22,8
8,90,22,8
8,91,23,8
8,92,23,8
8,93,23,8
8,94,23,8
8,95,24,8
8,96,24,7
8,97,23,7
8,98,23,7
8,99,22,7
8,100,21,7
8,101,21,7
8,102,20,7
8,103,20,7
8,104,20,7
8,105,19,7
8,106,19,7
8,107,19,7
8,108,19,6
8,109,19,6
8,110,19,5
8,111,20,4
8,112,20,4
8,113,20,4
8,114,20,3
8,115,19,3
8,116,19,3
8,117,20,2
8,118,20,2
8,119,20,2
8,120,20,2
8,121,21,2
8,122,21,3
8,123,21,4
8,124,22,4
8,125,22,4
8,126,23,5
8,127,23,6
9,0,22,6
9,1,22,6
9,2,22,6
9,3,22,6
9,4,22,6
9,5,22,6
9,6,21,6
9,7,21,6
9,8,20,6
9,9,20,6
9,10,19,7
9,11,18,7
9,12,18,8
9,13,17,8
9,14,17,8
9,15,16,8
9,16,16,8
9,17,17,8
9,18,17,8
9,19,17,9
9,20,18,9
9,21,18,10
9,22,19,10
9,23,19,10
9,24,20,10
9,25,20,10
9,26,21,10
9,27,21,11
9,28,22,11
9,29,22,11
9,30,22,11
9,31,22,11
9,32,22,11
9,33,22,11
9,34,22,11
9,35,22,11
9,36,22,11
9,37,23,12
9,38,23,12
9,39,23,12
9,40,23,12
9,41,23,12
9,42,23,12
9,43,23,13
9,44,23,13
9,45,23,13
9,46,24,13
9,47,24,14
9,48,24,14
9,49,24,14
9,50,25,14
9,51,25,14
9,52,25,14
9,53,26,14
9,54,26,14
9,55,27,14
9,56,27,14
9,57,27,14
9,58,28,15
9,59,28,15
9,60,28,15
9,61,27,15
9,62,27,15
9,63,27,15
9,64,26,15
9,65,26,15
9,66,26,15
9,67,25,15
9,68,25,15
9,69,24,15
9,70,25,15
9,71,25,15
9,72,24,15
9,73,24,15
9,74,24,14
9,75,24,13
9,76,24,13
9,77,25,12
9,78,25,12
9,79,25,12
9,80,24,11
9,81,24,11
9,82,24,10
9,83,23,10
9,84,23,10
9,85,23,9
9,86,23,9
9,87,23,8
9,88,22,8
9,89,22,8
9,90,22,8
9,91,23,8
9,92,23,8
9,93,23,8
9,94,23,8
9,95,23,7
9,96,23,7
9,97,23,7
9,98,23,7
9,99,22,7
9,100,21,7
9,101,21,7
9,102,20,8
9,103,20,7
9,104,20,7
9,105,20,7
9,106,20,8
9,107,20,7
9,108,20,7
9,109,20,7
9,110,20,5
9,111,20,5
9,112,20,4
9,113,20,4
9,114,20,3
9,115,20,3
9,116,19,3
9,117,20,3
9,118,20,3
9,119,20,2
9,120,20,2
9,121,20,3
9,122,21,3
9,123,21,4
9,124,22,4
9,125,22,5
9,126,23,5
9,127,23,5
10,0,22,5
10,1,22,5
10,2,22,5
10,3,22,6
10,4,22,6
10,5,22,6
10,6,21,6
10,7,21,6
10,8,20,5
10,9,19,6
10,10,19,7
10,11,18,7
10,12,17,8
10,13,17,8
10,14,16,8
10,15,16,8
10,16,16,8
10,17,16,8
10,18,17,9
10,19,17,9
10,20,18,9
10,21,18,10
10,22,19,10
10,23,19,10
10,24,19,11
10,25,20,11
10,26,21,11
10,27,21,11
10,28,21,11
10,29,21,11
10,30,22,11
10,31,22,11
10,32,22,11
10,33,22,11
10,34,22,11
10,35,22,11
10,36,22,11
10,37,23,11
10,38,23,11
10,39,23,11
10,40,23,12
10,41,23,12
10,42,23,12
10,43,23,13
10,44,23,13
10,45,23,13
10,46,24,13
10,47,24,14
10,48,24,14
10,49,24,14
10,50,25,14
10,51,26,14
10,52,26,14
10,53,26,14
10,54,27,14
10,55,27,14
10,56,27,14
10,57,28,14
10,58,28,15
10,59,28,15
10,60,28,15
10,61,27,15
10,62,27,15
10,63,27,16
10,64,27,15
10,65,26,15
10,66,26,15
10,67,25,15
10,68,25,15
10,69,25,15
10,70,25,15
10,71,25,15
10,72,24,15
10,73,24,15
10,74,24,14
10,75,24,13
10,76,24,12
10,77,25,12
10,78,25,12
10,79,25,11
10,80,24,11
10,81,24,10
10,82,24,10
10,83,24,9
10,84,24,9
10,85,23,9
10,86,23,9
10,87,23,8
10,88,23,8
10,89,22,8
10,90,22,8
10,91,23,8
10,92,23,8
10,93,23,8
10,94,23,7
10,95,23,7
10,96,23,7
10,97,23,7
10,98,23,7
10,99,22,7
10,100,22,7
10,101,21,7
10,102,21,8
10,103,20,8
10,104,20,8
10,105,20,8
10,106,20,8
10,107,20,8
10,108,20,8
10,109,20,7
10,110,20,6
10,111,20,5
10,112,20,5
10,113,20,4
10,114,20,3
10,115,20,3
10,116,20,3
10,117,20,3
10,118,20,3
10,119,20,3
10,120,20,3
10,121,21,3
10,122,21,4
10,123,21,4
10,124,22,5
10,125,22,5
10,126,23,5
10,127,22,5
11,0,22,5
11,1,22,5
11,2,22,5
11,3,22,5
11,4,21,6
11,5,21,6
11,6,21,6
11,7,20,5
11,8,20,6
11,9,19,6
11,10,18,6
11,11,18,7
11,12,17,8
11,13,17,8
11,14,16,8
11,15,16,8
11,16,16,8
11,17,16,8
11,18,17,9
11,19,18,9
11,20,18,10
11,21,18,10
11,22,18,10
11,23,19,10
11,24,19,11
11,25,20,11
11,26,20,11
11,27,21,11
11,28,21,12
11,29,21,11
11,30,21,11
11,31,21,11
11,32,21,11
11,33,21,11
11,34,21,11
11,35,22,11
11,36,22,11
11,37,22,11
11,38,23,11
11,39,23,11
11,40,23,12
11,41,23,12
11,42,23,12
11,43,23,13
11,44,23,13
11,45,23,13
11,46,23,13
11,47,24,13
11,48,24,14
11,49,25,14
11,50,25,14
11,51,26,14
11,52,26,13
11,53,26,13
11,54,27,13
11,55,27,13
11,56,28,14
11,57,28,14
11,58,28,14
11,59,28,14
11,60,28,14
11,61,28,15
11,62,28,15
11,63,27,15
11,64,27,15
11,65,26,15
11,66,26,15
11,67,26,15
11,68,25,15
11,69,25,15
11,70,25,15
11,71,25,15
11,72,24,15
11,73,24,14
11,74,24,14
11,75,24,13
11,76,25,12
11,77,25,12
11,78,25,11
11,79,25,11
11,80,24,11
11,81,24,10
11,82,24,10
11,83,24,9
11,84,24,9
11,85,23,9
11,86,23,8
11,87,23,8
11,88,23,8
11,89,22,8
11,90,22,8
11,91,23,8
11,92,23,8
11,93,23,8
11,94,23,7
11,95,23,7
11,96,23,7
11,97,23,7
11,98,22,8
11,99,22,8
11,100,22,8
11,101,22,8
11,102,21,8
11,103,21,8
11,104,21,8
11,105,21,8
11,106,21,8
11,107,20,8
11,108,21,8
11,109,21,7
11,110,21,6
11,111,20,6
11,112,20,5
11,113,20,5
11,114,20,4
11,115,20,4
11,116,20,4
11,117,20,4
11,118,20,4
11,119,20,4
11,120,21,4
11,121,21,4
11,122,21,4
11,123,21,5
11,124,22,5
11,125,22,5
11,126,23,5
11,127,23,5
12,0,22,5
12,1,22,5
12,2,21,5
12,3,21,5
12,4,21,5
12,5,21,6
12,6,21,6
12,7,20,6
12,8,19,6
12,9,19,6
12,10,19,6
12,11,18,7
12,12,17,7
12,13,17,8
12,14,16,8
12,15,16,8
12,16,16,8
12,17,17,9
12,18,17,9
12,19,17,9
12,20,18,10
12,21,18,10
12,22,18,10
12,23,18,11
12,24,19,11
12,25,19,11
12,26,20,11
12,27,20,11
12,28,20,12
12,29,21,12
12,30,21,11
12,31,21,11
12,32,21,11
12,33,21,11
12,34,21,11
12,35,22,10
12,36,22,10
12,37,22,10
12,38,23,11
12,39,23,11
12,40,22,11
12,41,22,12
12,42,22,12
12,43,23,13
12,44,23,13
12,45,23,13
12,46,23,13
12,47,24,13
12,48,24,13
12,49,25,13
12,50,26,13
12,51,26,13
12,52,26,13
12,53,27,13
12,54,27,13
12,55,28,13
12,56,28,13
12,57,28,14
12,58,28,14
12,59,28,14
12,60,28,14
12,61,28,14
12,62,28,15
12,63,27,15
12,64,27,15
12,65,27,15
12,66,26,15
12,67,26,15
12,68,25,15
12,69,25,15
12,70,25,15
12,71,25,15
12,72,24,15
12,73,24,14
12,74,24,14
12,75,25,13
12,76,25,12
12,77,25,12
12,78,25,11
12,79,25,11
12,80,24,11
12,81,24,10
12,82,24,9
12,83,24,9
12,84,24,9
12,85,23,8
12,86,23,8
12,87,23,8
12,88,22,8
12,89,22,8
12,90,22,8
12,91,23,8
12,92,23,8
12,93,23,7
12,94,23,8
12,95,23,8
12,96,23,7
12,97,23,8
12,98,23,8
12,99,22,8
12,100,22,8
12,101,22,8
12,102,22,7
12,103,21,8
12,104,21,8
12,105,21,8
12,106,21,8
12,107,21,8
12,108,21,8
12,109,21,7
12,110,21,7
12,111,21,6
12,112,21,6
12,113,20,5
12,114,20,5
12,115,20,4
12,116,20,4
12,117,20,4
12,118,20,4
12,119,20,4
12,120,21,5
12,121,21,4
12,122,21,5
12,123,22,5
12,124,22,5
12,125,22,5
12,126,23,5
12,127,23,5
13,0,22,5
13,1,21,5
13,2,21,5
13,3,20,5
13,4,20,5
13,5,21,6
13,6,20,6
13,7,20,6
13,8,19,6
13,9,19,6
13,10,18,6
13,11,18,7
13,12,18,8
13,13,17,8
13,14,16,8
13,15,16,8
13,16,17,8
13,17,17,9
13,18,17,9
13,19,17,9
13,20,17,9
13,21,18,10
13,22,18,10
13,23,18,11
13,24,18,11
13,25,18,11
13,26,19,11
13,27,20,12
13,28,20,12
13,29,20,12
13,30,20,12
13,31,21,12
13,32,21,12
13,33,21,11
13,34,21,11
13,35,21,10
13,36,21,10
13,37,22,10
13,38,22,10
13,39,22,11
13,40,22,11
13,41,22,12
13,42,22,12
13,43,22,13
13,44,23,13
13,45,23,13
13,46,23,12
13,47,24,12
13,48,25,13
13,49,25,13
13,50,26,13
13,51,27,12
13,52,27,13
13,53,27,12
13,54,28,12
13,55,28,12
13,56,28,13
13,57,28,14
13,58,28,14
13,59,28,14
13,60,28,14
13,61,28,14
13,62,28,15
13,63,27,15
13,64,27,15
13,65,27,15
13,66,27,15
13,67,26,15
13,68,25,15
13,69,25,15
13,70,25,15
13,71,25,15
13,72,24,14
13,73,24,14
13,74,24,14
13,75,25,13
13,76,25,12
13,77,25,12
13,78,25,11
13,79,25,11
13,80,24,10
13,81,25,10
